card_type,card_company,card_name,card_benefit_type,card_img,card_top_category,card_category,card_required,card_domestic,card_abroad,communication,shopping,culture,transportation,food,education,utilities,aviation,medical,others
신용,우리카드,다둥이 행복카드,할인형,https://api.card-gorilla.com:8080/storage/card/546/card_img/21252/546card.png,"대중교통, 모든가맹점, 쇼핑","교육/육아, 교통, 금융, 레저/스포츠, 마트/편의점, 무실적, 쇼핑, 여행/숙박, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 푸드",0,0,0,0.0,0.25,0.0625,0.1875,0.125,0.0625,0.0,0.0,0.0,0.3125
신용,신한카드,신한카드 The PREMIER GOLD EDITION (스카이패스),마일리지형,https://api.card-gorilla.com:8080/storage/card/2090/card_img/21910/2090card.png,"대한항공, 호텔, 골프","공항라운지/PP, 기타, 레저/스포츠, 모든가맹점, 여행/숙박, 항공마일리지",0,0,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.625
신용,삼성카드,아시아나 삼성지엔미플래티늄카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/50/card_img/27706/50card.png,"아시아나항공, 주유소, 영화","레저/스포츠, 모든가맹점, 무실적, 쇼핑, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 푸드, 항공마일리지",300000,0,0,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.3076923076923077
신용,KB국민카드,청춘대로 1코노미 카드,포인트형,https://api.card-gorilla.com:8080/storage/card/132/card_img/20361/132card.png,"편의점, 공과금, 배달앱","공과금/렌탈, 교통, 마트/편의점, 쇼핑, 여행/숙박, 영화/문화, 통신, 푸드",400000,0,17000,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091
신용,우리카드,All For Me카드,할인형,https://api.card-gorilla.com:8080/storage/card/74/card_img/20156/74card.png,"생활, 영화/문화, 카페/디저트","교통, 레저/스포츠, 마트/편의점, 병원/약국, 쇼핑, 애완동물, 영화/문화, 카페/디저트, 통신, 푸드",300000,0,10000,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078
신용,롯데카드,E1 LPG 롯데카드,포인트형,https://api.card-gorilla.com:8080/storage/card/1926/card_img/22072/1926card.jpg,"충전소, 하이패스, 보험","기타, 자동차/하이패스, 주유",300000,15000,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4
신용,우리카드,H.Point 우리카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2494/card_img/28493/2494card.png,"기타, 적립, 공항라운지","공항라운지/PP, 기타, 모든가맹점, 무실적, 쇼핑",0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
신용,하나카드,모두의 신세계 하나카드,할인형,https://api.card-gorilla.com:8080/storage/card/2288/card_img/22720/2288card.png,"백화점, 간편결제, 카페/디저트","간편결제, 교통, 레저/스포츠, 모든가맹점, 쇼핑, 카페/디저트",400000,12000,12000,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333
신용,KB국민카드,모바일101카드,할인형,https://api.card-gorilla.com:8080/storage/card/122/card_img/20354/122card.png,"삼성페이, 소셜커머스, 대중교통","간편결제, 교통, 쇼핑, 통신",200000,0,1000,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
신용,신한카드,신한카드 주거래 신용,포인트형,https://api.card-gorilla.com:8080/storage/card/895/card_img/21647/895card.png,"모든가맹점, 쇼핑, 생활","공과금/렌탈, 교통, 금융, 마트/편의점, 모든가맹점, 쇼핑, 통신, 해외",300000,0,15000,0.08333333333333333,0.5,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.25
신용,KB국민카드,SK LPG SAVE KB국민카드,할인형,https://api.card-gorilla.com:8080/storage/card/107/card_img/20265/107card.png,"충전소, 정비, 패밀리레스토랑","기타, 자동차/하이패스, 주유, 푸드",300000,3000,5000,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
신용,SSGPAY. CARD,SSG카드,포인트형,https://api.card-gorilla.com:8080/storage/card/434/card_img/20933/434card.png,"무실적, 멤버십포인트, ","간편결제, 기타, 멤버십포인트, 모든가맹점, 무실적",0,9000,10000,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.375
신용,삼성카드,삼성 모바일플러스카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2257/card_img/28092/2257card.png,"적립, 적립, 통신","간편결제, 기타, 마트/편의점, 쇼핑, 주유, 통신, 푸드",0,15000,15000,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444
신용,KB국민카드,삼성페이 KB국민카드,할인형,https://api.card-gorilla.com:8080/storage/card/148/card_img/20374/148card.png,"삼성페이, 생활, ","간편결제, 기타, 마트/편의점, 병원/약국, 영화/문화, 카페/디저트, 통신, 푸드",400000,0,15000,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367
신용,NH농협카드,위 레아카드(스카이패스),마일리지형,https://api.card-gorilla.com:8080/storage/card/563/card_img/21270/563card.png,"대한항공, 항공마일리지, 바우처","공항라운지/PP, 프리미엄, 항공마일리지",500000,0,330000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
신용,NH농협카드,BAZIC(베이직)카드,할인형,https://api.card-gorilla.com:8080/storage/card/166/card_img/20389/166card.png,"모든가맹점, 해외, ","모든가맹점, 무실적, 해외",0,8000,8000,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882
신용,NH농협카드,LCC UniMile카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/530/card_img/21219/530card.png,"저가항공, 모든가맹점, 공항라운지","공항라운지/PP, 교통, 통신, 항공마일리지",300000,0,25000,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
신용,NH농협카드,NH올원 LG전자BEST카드,할인형,https://api.card-gorilla.com:8080/storage/card/1996/card_img/22002/1996card.png,"기타, 카페/디저트, 카페/디저트","공과금/렌탈, 기타, 레저/스포츠, 영화/문화, 카페/디저트",300000,0,15000,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
신용,우리카드,카드의정석 MILEAGE Asiana Club,마일리지형,https://api.card-gorilla.com:8080/storage/card/558/card_img/23979/0588card.png,"아시아나항공, 항공마일리지, 공항라운지","공항라운지/PP, 모든가맹점, 여행/숙박, 항공마일리지",500000,39000,39000,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855
신용,IBK기업은행,IBK DC히어로즈 카드(신용),할인형,https://api.card-gorilla.com:8080/storage/card/2483/card_img/28404/2483card.png,"푸드, 병원/약국, 캐시백","교통, 마트/편의점, 병원/약국, 쇼핑, 주유, 통신, 푸드",500000,10000,12000,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.2
신용,삼성카드,iD MOVE카드,할인형,https://api.card-gorilla.com:8080/storage/card/2364/card_img/28097/2364card.png,"교통, 통신, 카페/디저트","교통, 기타, 마트/편의점, 여행/숙박, 영화/문화, 카페/디저트, 통신, 해외",400000,0,0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182
신용,KB국민카드,kt M mobile카드,할인형,https://api.card-gorilla.com:8080/storage/card/1229/card_img/21079/1229card.png,"통신, , ","기타, 통신",300000,0,15000,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
신용,신한카드,LG U+ Bora 신한카드 Big Plus,할인형,https://api.card-gorilla.com:8080/storage/card/1390/card_img/20752/1390card.png,"통신, LGU+, 주유","레저/스포츠, 영화/문화, 주유, 통신",400000,22000,25000,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
신용,KB국민카드,마일리지 가온카드(아시아나),마일리지형,https://api.card-gorilla.com:8080/storage/card/114/card_img/20272/114card.png,"항공마일리지, 항공마일리지, 항공마일리지","모든가맹점, 무실적, 쇼핑, 항공마일리지, 해외",0,15000,20000,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222
신용,신한카드,신한카드 MY CAR,할인형,https://api.card-gorilla.com:8080/storage/card/693/card_img/22167/693card.png,"자동차, 주유, 자동차","자동차/하이패스, 주유, 카페/디저트",400000,27000,30000,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.5
신용,우리카드,카드의정석 베트남여행,할인형,https://api.card-gorilla.com:8080/storage/card/521/card_img/21206/521card.png,"온라인쇼핑, 해외, 공항라운지/PP","간편결제, 공항라운지/PP, 마트/편의점, 뷰티/피트니스, 쇼핑, 주유, 카페/디저트, 해외",300000,10000,12000,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.5384615384615384
신용,KB국민카드,탄탄대로 웰컴카드,할인형,https://api.card-gorilla.com:8080/storage/card/1558/card_img/22676/1558card.png,"대형마트, 쇼핑, 생활","교통, 마트/편의점, 쇼핑, 통신",300000,0,15000,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
신용,하나카드,#MY WAY 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2409/card_img/26572/2409card.png,"대중교통, 편의점, 디지털구독","교통, 기타, 마트/편의점, 쇼핑, 주유, 카페/디저트, 통신",200000,20000,20000,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111
신용,KB국민카드,EVO 티타늄카드,포인트형,https://api.card-gorilla.com:8080/storage/card/1010/card_img/21525/1010card.png,"자동차, 생활, 생활","기타, 쇼핑, 자동차/하이패스, 프리미엄",500000,30000,30000,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
신용,NH농협카드,ON PLATINUM카드(스카이패스),마일리지형,https://api.card-gorilla.com:8080/storage/card/2128/card_img/21863/2128card.png,"항공마일리지, 항공마일리지, 공항라운지","프리미엄, 항공마일리지",0,128000,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4
신용,현대카드,SmileCard the Club,포인트형,https://api.card-gorilla.com:8080/storage/card/853/card_img/21689/853card.png,"간편결제, 모든가맹점, 모든가맹점","간편결제, 기타, 프리미엄, 해외",0,50000,50000,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
신용,NH농협카드,쇼핑조아카드,할인형,https://api.card-gorilla.com:8080/storage/card/507/card_img/21196/507card.png,"간편결제, 쇼핑, 모든가맹점","간편결제, 모든가맹점, 무실적, 뷰티/피트니스, 쇼핑",400000,13000,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
신용,BC 바로카드,신세계 BC 바로 리워드 플러스,포인트형,https://api.card-gorilla.com:8080/storage/card/2382/card_img/25484/2382card.png,"모든가맹점, 적립, 무이자할부","교육/육아, 기타, 마트/편의점, 쇼핑, 영화/문화, 주유, 통신",300000,10000,10000,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333
신용,롯데카드,LOCA CLASSIC,할인형,https://api.card-gorilla.com:8080/storage/card/620/card_img/21386/620card.png,"모든가맹점, 기타, ",모든가맹점,1500000,20000,20000,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
신용,롯데카드,LOCA Professional,할인형,https://api.card-gorilla.com:8080/storage/card/2636/card_img/31863/2636card.png,"국내외가맹점, 캐시백, ","멤버십포인트, 모든가맹점, 프리미엄",0,300000,300000,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666
신용,삼성카드,S-OIL 삼성카드 & POINT,할인형,https://api.card-gorilla.com:8080/storage/card/1673/card_img/28076/1673card.png,"주유, 편의점, 영화","교육/육아, 기타, 마트/편의점, 병원/약국, 쇼핑, 영화/문화, 주유, 카페/디저트, 통신, 푸드, 해외",0,10000,12000,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427
신용,NH농협카드,SolSol++(쏠쏠투플러스)카드,할인형,https://api.card-gorilla.com:8080/storage/card/182/card_img/20399/182card.png,"생활, 카페/디저트, 프리미엄","공항라운지/PP, 교통, 기타, 마트/편의점, 뷰티/피트니스, 쇼핑, 애완동물, 영화/문화, 주유, 카페/디저트, 통신, 푸드, 프리미엄",300000,0,50000,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.4666666666666667
신용,현대카드,SSG.COM카드,포인트형,https://api.card-gorilla.com:8080/storage/card/783/card_img/21759/783card.png,"온라인쇼핑, 생활, 모든가맹점","교통, 마트/편의점, 멤버십포인트, 영화/문화, 주유, 카페/디저트, 통신, 푸드",300000,20000,20000,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727
신용,하나카드,삼프로TV 하나카드,할인형,https://api.card-gorilla.com:8080/storage/card/2429/card_img/27228/2429card.png,"할인, 간편결제, 할인","간편결제, 교통, 기타, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 주유, 해외",300000,15000,15000,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.5833333333333334
신용,씨티카드,씨티 리워드,포인트형,https://api.card-gorilla.com:8080/storage/card/96/card_img/20251/96card.png,"모든가맹점, 푸드, 영화","교육/육아, 교통, 기타, 마트/편의점, 모든가맹점, 쇼핑, 영화/문화, 주유, 카페/디저트, 통신, 푸드, 프리미엄",300000,8000,10000,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285
신용,롯데카드,LOCA PLATINUM 마일리지형,마일리지형,https://api.card-gorilla.com:8080/storage/card/627/card_img/29022/627card.png,"항공마일리지, 프리미엄 서비스, 바우처","무실적, 여행/숙박, 프리미엄, 항공마일리지",0,100000,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143
신용,우리카드,카드의정석 UniMile,마일리지형,https://api.card-gorilla.com:8080/storage/card/473/card_img/21163/473card.png,"항공마일리지, 여행사, 공항라운지","공항라운지/PP, 모든가맹점, 쇼핑, 여행/숙박, 자동차/하이패스, 주유, 항공마일리지, 해외",300000,20000,20000,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.46153846153846156
신용,현대카드,코스트코 리워드 현대카드,포인트형,https://api.card-gorilla.com:8080/storage/card/425/card_img/20923/425card.png,"멤버십포인트, 멤버십포인트, 멤버십포인트","교통, 기타, 마트/편의점, 멤버십포인트, 무실적, 영화/문화, 카페/디저트, 프리미엄",0,10000,10000,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.6
신용,BC 바로카드,kt SUPER+ 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2484/card_img/28403/2484card.png,"KT, 주유소, ","기타, 주유, 통신, 프리미엄",500000,15000,17000,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666
신용,BC 바로카드,부자되세요 The Oil 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2501/card_img/28619/2501card.png,"주유, 쇼핑, 패밀리레스토랑","교통, 금융, 마트/편의점, 쇼핑, 주유, 카페/디저트, 푸드",300000,0,0,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.3
신용,신한카드,신한카드 Love Platinum#,할인형,https://api.card-gorilla.com:8080/storage/card/1003/card_img/21532/1003card.png,"쇼핑, 주유, 영화","기타, 레저/스포츠, 마트/편의점, 뷰티/피트니스, 쇼핑, 여행/숙박, 영화/문화, 주유, 카페/디저트, 푸드, 프리미엄",0,0,50000,0.0,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.46153846153846156
신용,신협,신협-신한카드 RPM+Platinum#,포인트형,https://api.card-gorilla.com:8080/storage/card/1593/card_img/22624/1593card.png,"주유소, 충전소, 모든가맹점","교통, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 자동차/하이패스, 주유, 프리미엄",500000,0,32000,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.36363636363636365
신용,KB국민카드,에듀카드,할인형,https://api.card-gorilla.com:8080/storage/card/152/card_img/20379/152card.png,"학원, 약국, ","교육/육아, 병원/약국",1000000,0,35000,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142
신용,하나카드,프레딧 하나카드,할인형,https://api.card-gorilla.com:8080/storage/card/2325/card_img/23879/2325card.png,"쇼핑, 카페/디저트, 모든가맹점","간편결제, 기타, 모든가맹점, 쇼핑, 카페/디저트, 통신",300000,0,0,0.125,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125
신용,KB국민카드,Easy fly 티타늄카드,할인형,https://api.card-gorilla.com:8080/storage/card/489/card_img/21179/489card.png,"저가항공, 해외이용, 면세점","교통, 모든가맹점, 무실적, 쇼핑, 여행/숙박, 영화/문화, 카페/디저트, 프리미엄, 항공마일리지, 해외",500000,35000,35000,0.0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715
신용,Sh수협은행,Real? Real! 2 카드,할인형,https://api.card-gorilla.com:8080/storage/card/1061/card_img/21474/1061card.png,"모든가맹점, 해외이용, ","금융, 기타, 마트/편의점, 모든가맹점, 쇼핑, 영화/문화, 카페/디저트, 푸드, 해외",300000,10000,10000,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.19047619047619047
신용,롯데카드,Triple In LOCA,할인형,https://api.card-gorilla.com:8080/storage/card/2635/card_img/31800/2635card.png,"통신, 렌탈 , 보험사","교육/육아, 금융, 기타, 통신",0,20000,20000,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855
신용,NH농협카드,zgm.play++카드,할인형,https://api.card-gorilla.com:8080/storage/card/2545/card_img/29534/2545card.png,"영화, 카페, 프리미엄 서비스","교통, 기타, 레저/스포츠, 마트/편의점, 뷰티/피트니스, 쇼핑, 영화/문화, 카페/디저트, 통신, 푸드",0,63000,65000,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.25
신용,KB국민카드,반려愛카드(강아지),할인형,https://api.card-gorilla.com:8080/storage/card/1383/card_img/20760/1383card.png,"애완동물, 편의점, 온라인쇼핑","마트/편의점, 쇼핑, 애완동물",300000,0,8000,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
신용,신한카드,신한카드 Deep Taking,포인트형,https://api.card-gorilla.com:8080/storage/card/477/card_img/21167/477card.png,"선택형, 푸드, 생활","교육/육아, 교통, 기타, 마트/편의점, 병원/약국, 뷰티/피트니스, 쇼핑, 주유, 카페/디저트, 통신, 푸드, 해외",400000,20000,20000,0.06666666666666667,0.2,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.3333333333333333
신용,NH농협카드,올바른 POINT UP+ 카드,포인트형,https://api.card-gorilla.com:8080/storage/card/513/card_img/21199/513card.png,"모든가맹점, 생활, 금융","교통, 금융, 기타, 마트/편의점, 모든가맹점, 뷰티/피트니스, 쇼핑, 영화/문화, 카페/디저트, 통신, 해외, 유의사항",400000,0,23000,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.4
신용,KB국민카드,제주항공 Refresh Point KB국민카드,포인트형,https://api.card-gorilla.com:8080/storage/card/1468/card_img/20546/1468card.png,"제주항공, 공항라운지, ","공항라운지/PP, 기타, 항공마일리지",0,0,20000,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427
신용,NH농협카드,GS리테일 NH농협카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2402/card_img/26571/2402card.png,"멤버십포인트, 모든가맹점, 해외","공항라운지/PP, 모든가맹점, 쇼핑, 해외",0,12000,12000,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
신용,현대카드,Kia Members 신용카드 Edition2,포인트형,https://api.card-gorilla.com:8080/storage/card/2195/card_img/21809/2195card.png,"적립, 적립, 제휴/PLCC","금융, 모든가맹점, 무실적, 자동차/하이패스",0,0,30000,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
신용,우리카드,WON POINT(원 포인트) AIR,포인트형,https://api.card-gorilla.com:8080/storage/card/720/card_img/22194/720card.png,"배달앱, 자동차, 온라인쇼핑","교통, 기타, 모든가맹점, 무실적, 쇼핑, 영화/문화, 주유, 카페/디저트, 통신, 푸드, 해외",300000,10000,10000,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.26666666666666666
신용,신한카드,신한카드 The More(더모아),포인트형,https://api.card-gorilla.com:8080/storage/card/678/card_img/21443/678card.png,"적립, 적립, 적립","금융, 기타, 모든가맹점, 쇼핑, 통신, 푸드, 해외",300000,15000,18000,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5
신용,우리카드,카드의정석 US,포인트형,https://api.card-gorilla.com:8080/storage/card/696/card_img/22170/696card.png,"간편결제, 자동차, 대중교통","간편결제, 교통, 기타, 모든가맹점, 영화/문화, 자동차/하이패스, 통신",300000,15000,15000,0.1,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.3
신용,KB국민카드,톡톡 with카드,할인형,https://api.card-gorilla.com:8080/storage/card/699/card_img/22173/699card.png,"카페, 간편결제, 디지털구독","간편결제, 교통, 기타, 카페/디저트, 푸드",400000,12000,12000,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857
신용,롯데카드,하나은행 밀리언달러 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2270/card_img/20696/2270card.png,"해외, 해외, 디지털구독","기타, 모든가맹점, 무실적, 쇼핑, 푸드, 해외",0,15000,15000,0.0,0.45454545454545453,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365
신용,삼성카드,홈플러스 삼성카드,할인형,https://api.card-gorilla.com:8080/storage/card/776/card_img/28069/776card.png,"대형마트, 병원/약국, 주유","기타, 마트/편의점, 멤버십포인트, 병원/약국, 주유",0,15000,15000,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855
신용,BNK부산은행,[BNK부산] 그린카드v2,포인트형,https://api.card-gorilla.com:8080/storage/card/633/card_img/21399/633card.png,"대중교통, 온라인쇼핑, 공과금","공과금/렌탈, 교통, 모든가맹점, 쇼핑, 영화/문화, 통신",400000,10000,12000,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
신용,삼성카드,PAYCO taptap,포인트형,https://api.card-gorilla.com:8080/storage/card/1883/card_img/28082/1883card.png,"PAYCO, 카페/디저트, 배달앱","간편결제, 마트/편의점, 뷰티/피트니스, 영화/문화, 카페/디저트, 푸드",400000,9900,9900,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.3333333333333333
신용,삼성카드,SC제일은행 아시아나 삼성지엔미카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/1759/card_img/28077/1759card.png,"아시아나항공, 쇼핑, 카페","금융, 기타, 레저/스포츠, 쇼핑, 자동차/하이패스, 주유, 카페/디저트, 항공마일리지",0,20000,20000,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.3
신용,KB국민카드,에버랜드 판다카드(푸바오 에디션),할인형,https://api.card-gorilla.com:8080/storage/card/2630/card_img/31750/2630card.png,"테마파크, 주유, 패밀리레스토랑","레저/스포츠, 여행/숙박, 주유, 푸드",300000,0,12000,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143
신용,우리카드,카드의정석 DISCOUNT,할인형,https://api.card-gorilla.com:8080/storage/card/86/card_img/20168/86card.png,"모든가맹점, 주유, 교통","교통, 모든가맹점, 무실적, 주유, 카페/디저트",300000,10000,12000,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.375
신용,하나카드,카카오 T 하나카드,할인형,https://api.card-gorilla.com:8080/storage/card/480/card_img/21170/480card.png,"APP, 주유소, 기차","간편결제, 교통, 기타, 영화/문화, 주유",300000,20000,22000,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
신용,SC제일은행,플러스마일카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/276/card_img/20498/276card.png,"항공마일리지, 항공마일리지, 항공마일리지","공항라운지/PP, 모든가맹점, 무실적, 항공마일리지",0,0,49000,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857
신용,KB국민카드,Clip카드,할인형,https://api.card-gorilla.com:8080/storage/card/1007/card_img/21528/1007card.png,"통신, , ",통신,300000,0,15000,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
신용,KB국민카드,GS행복가득카드,할인형,https://api.card-gorilla.com:8080/storage/card/112/card_img/20270/112card.png,"주유, 자동차/하이패스, 교통","교통, 기타, 멤버십포인트, 자동차/하이패스, 주유",300000,7000,12000,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
